PCA1,PCA2,Target
-1.0336140703380268,1.6065098583660882,2
-1.7449531624476662,0.8183238507779724,2
-1.4522702083001908,0.481725188529321,2
0.22982832106915782,-0.66925169014884,0
0.6572867141516789,-0.7399660137089893,0
-1.197404206758914,2.3780959241145774,2
-2.3121022714612613,0.49487602723209756,2
-1.905767737269917,0.3354510115342768,2
1.214802810900092,0.8215302877176817,1
-2.242929936449783,0.629452611176138,2
-1.4392697666642533,0.7710355087613432,2
-1.0786600661063865,0.7952289233937624,2
-0.5146729412248178,3.9345831010845376,1
-1.1478158290171936,1.0706550587602688,2
-2.047757226145777,0.39522464920675504,2
-0.2842929758807907,0.8817104221868265,2
-2.5236180423649484,0.5806582334200073,2
-0.4732819437853054,0.9406079827886189,2
-2.2029656702331333,1.0841048668261188,2
-1.4448819652388396,0.9814278390338969,2
-2.681013527118753,0.8343505275888652,2
-1.6583593795143767,0.5293464676956918,2
-1.6580445979065843,0.49930364775990577,2
-1.7201470119101638,0.6740800975110918,2
-1.5773408724621134,0.6226940930855255,2
-2.370796320255923,0.6767448947088897,2
-1.193318279559178,0.3583669974779399,2
-2.1878334924844975,0.47373456744458187,2
-2.155806308314533,0.6472369369601381,2
-1.7262311649524442,1.4072831806117998,2
-1.957631851751287,0.5251241122624796,2
-1.5486376075676498,0.3984400907748012,2
-1.6565927624187893,0.46502436255241714,2
-0.2014891938386927,3.1723471642076904,1
-1.9216083011608123,0.157123451010052,2
-1.2627903788928538,-0.020636542162015464,2
-1.9316760696811985,0.7762694455653464,2
-2.147893720566694,1.105671277422756,2
-1.713169369635357,0.5691979720337642,2
-2.551201399588871,1.0548982294486362,2
-1.820642887855684,0.5240127647438731,2
0.21475038978326647,0.5054089297291707,2
-1.106360568098684,2.5354167843296596,1
-2.224607427933816,1.8953303529987362,2
-2.5994942209723026,1.5366563724094338,2
-2.9227820398183133,0.5596417553118731,2
-1.8239199154295418,0.5477857586152121,2
-2.7131614280935104,0.9855160031289804,2
-2.3443682532175862,0.8204056753894782,2
-2.4842337346370797,0.40580441849550464,2
-1.5623803779542988,1.7925594840279218,2
-1.0377319895088017,0.6372748409501197,2
-1.7098288577024745,1.1196731994128017,2
-1.1226554222100882,1.5803288303601095,2
-2.6270885600464133,0.39598838413978,2
-0.7344622006132245,2.099428763782991,1
-0.8484124986521484,1.1999818045471273,2
-0.6797762229909299,2.511771404841521,1
-0.14719889815561463,1.1491501571004508,2
-0.9478177297040615,1.8850663654003572,2
-1.6075475897774805,0.28689034485818926,2
-1.6535699776045598,1.366640581137342,2
-1.0574808390246493,1.117233655220239,2
-2.274310899912991,0.663243452865741,2
-2.2923407213660636,0.2736793687580399,2
-2.015753742600473,0.4955782742326047,2
-1.1292996935313098,0.2620720035003202,2
0.029760244910461135,0.6096946660194739,2
-1.853237051992567,0.4595190699988899,2
-1.2576014368978607,0.8374868499245441,2
-1.6946246508632157,0.07190800059741477,2
-1.5245820191360804,0.20538833477826735,2
-0.6005068828796325,-0.09296576648557868,2
-1.7071999120109784,0.5111501608874979,2
-1.531786960427523,0.14236017230315023,2
-2.0024199003403402,0.2958931727829001,2
-2.096488385954461,0.527548718978231,2
-2.11019812649704,0.36141579328708984,2
-1.8839048800724854,0.41216044702690646,2
-2.2555850021351898,0.3907870519049775,2
-1.3729663129588145,0.869153458239842,2
-0.6265693243385241,2.570686700044363,1
-0.3541841814184384,0.2094921528044402,2
-1.9141783864105033,0.19263150489664224,2
-2.0246761731727734,0.22683191053930002,2
-2.1452409342096725,0.2669214427281594,2
-2.0780745525198436,0.1972265250539749,2
-1.8828128675511384,0.15015393233831453,2
