PCA1,PCA2,PCA3,Target
-0.887598180089247,-0.5784996666667565,0.3325776938938542,0
-0.7221941028734514,-0.4080745639492175,0.06480196584362026,0
-0.9897786686650989,-1.000992772944258,-0.00643444957051119,0
-0.9080063286331843,-1.0191550280932917,0.027382517399277575,0
-1.207033513971095,-0.5096563861106812,-0.15341181905494214,0
-1.125943691374245,-0.8901285957255946,-0.00785823415083036,0
-1.248181018109543,-0.1857285863785056,0.00638763385906741,0
-1.749533083518277,-0.8360493304048318,-0.41561460197363975,0
-1.108444535662011,-0.9956063159035229,-0.17787458140234155,0
-1.2019615861346709,-0.05098758066305354,-0.07544733664818833,0
-0.8509588796997267,-0.6598526833929053,-0.026444072966243442,0
-1.6437260909818638,2.1209103971273313,-0.6243730511154255,0
-1.0332559179879155,-0.935527929282237,-0.09600621114153748,0
-0.7731057192564493,0.15552432359529553,0.5744471675718134,0
-1.1856946439371139,2.1936692522440264,-0.9309858016901185,0
-1.532191464323824,-0.5105473012472448,-0.4187932240616193,0
-1.6690710462093796,-0.6558667415218036,-0.28057596947164304,0
-1.2802156875974762,-0.12723726001449373,-0.09633244037662167,0
-1.5506981512514606,0.6729220433722521,-0.48991257797881566,0
-0.48158305706032195,2.571560541999306,-0.8341097955145125,0
-1.2696742936258687,-0.681593052185744,-0.20862158425686156,0
-1.0867700231051303,2.754459055587629,1.487003637674424,0
-0.8920188040615208,0.6755402657314482,0.68467955187988,0
-2.1791142271096877,-0.21650520266722445,-0.7608493264834347,0
-1.839386839622757,-0.2187732360460639,-0.6281039258865175,0
-1.592023954974559,-0.669201250726026,-0.418634986641258,0
-1.781998677867407,2.2281109887729293,-1.632713765825437,0
-2.0711606364840094,-0.712817088278766,-0.717619905318309,0
-1.6995258349473699,0.18656508795679932,-0.3153560041603944,0
-2.0205225426735316,2.7329360660161806,-0.3698204524858728,0
-1.8408867589213116,-0.11547261449881147,-0.18573891504318685,0
-2.068706360667567,2.045203560439024,0.7977057063163876,0
-1.6988521053585313,0.8296920805869057,0.37371532400092233,0
-2.3904196253132266,-0.07258956891134925,-0.45813975085173586,0
-2.562243920645943,-0.5867860499373728,-0.9091469750585416,0
-2.2623541434798007,-0.44091440056024117,-0.627753255047295,0
-1.6237045842631088,-0.8574554244891864,-0.5196790482899036,0
-2.551912680747225,0.3113528568700609,-0.23736817733453675,0
-1.6279046562116057,-0.5506918532665135,-0.3202538045673498,0
-2.425247209408488,-0.5861537824403987,-0.7784659788555018,0
-1.9085859109179453,-0.8110923338556155,-0.6248402576653459,0
-1.9958805057568174,-0.807605467050439,-0.28480272903091886,0
-1.9080359032512206,-0.8121118790254074,-0.2602481564504404,0
-2.282958998436515,-0.5377176683531306,-0.2723092655873787,0
-1.7409869966197413,-0.723589539647403,-0.10529837103704913,0
-2.154879312328828,0.002582045364246911,0.1318332111337035,0
-1.958199080741282,-0.7985952258888014,-0.32610093962168757,0
-2.1543772489654063,-0.6584666501564254,-0.3884602744407892,0
-1.664445193095935,1.7550882991767651,-0.40885116399099075,0
-2.230749159113404,-0.7691166063410092,-0.41398941061848304,0
-1.731522416249739,-0.4531188710716713,0.028763455958653195,0
-0.8589740261113074,-1.0499328256696787,0.11509740279572912,0
-1.6950316660356648,-0.8479619347955741,-0.21699724750091084,0
-3.397819459623565,-0.06278001193520383,-0.6780172392216667,0
-1.0929818290763247,0.11806140332885,0.7073075019122366,0
-1.1805330559351925,-0.2073962032087885,0.14707112342344233,0
-1.6736483102192659,-0.4907714654693147,-0.16135964682690432,0
-1.953849281191153,-0.8320197682341325,-0.509953840155849,0
-1.637591577240798,-0.5738739772519331,-0.20517745774266596,0
-2.0142747386720563,0.23808657216758322,0.14323921607876042,0
-1.4217219016024618,-0.5836789791098932,-0.11250923596893708,0
-0.9548106337131754,-0.955316976573668,-0.044696149582053306,0
